Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A22_847c15757a889fbaeae0c4b2f0e68658&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-63.8489063%2C-33.0523322%2C-63.8417761%2C-33.0500950,2,0,323.88378598261625,379.9055595009122,323.88378598261625,435.92733301920816,37989.0,0.001654295620636875,0.0,440,440,440,440,440,440,440,440,440,440,440
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A22_c62838d3591cdf061f1f92f22675defa&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-63.8489063%2C-33.0523322%2C-63.8417761%2C-33.0500950,1,0,1339.5546520478092,1339.5546520478092,1339.5546520478092,1339.5546520478092,558.0,0.0008271478103184375,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A23&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=1119138.6759716%2C1818308.3930228%2C1202314.6771626%2C1950791.9886038,3,0,150.0,197.2909153167469,29.341048968490213,411.9982260162942,12460.0,0.0024814434309553125,0.0,150,150,410,410,410,410,410,410,410,410,410
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A23&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=1119138.6759716%2C1818308.3930228%2C1202314.6771626%2C1950791.9886038,1,0,1825.995069986675,1825.995069986675,1825.995069986675,1825.995069986675,29184.0,0.0008271478103184375,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A23_061cb4a4e70a8d0aa479c6d33265739d&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=1119138.6759716%2C1818308.3930228%2C1202314.6771626%2C1950791.9886038,1,0,2206.4092560322024,2206.4092560322024,2206.4092560322024,2206.4092560322024,22380.0,0.0008271478103184375,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A23_476e7a943b3293f9cf66778a47878ca6&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=1119138.6759716%2C1818308.3930228%2C1202314.6771626%2C1950791.9886038,1,0,37.370577978435904,37.370577978435904,37.370577978435904,37.370577978435904,12460.0,0.0008271478103184375,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A23_4bb3545082e3fa643d79fc8c93d60796&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=1119138.6759716%2C1818308.3930228%2C1202314.6771626%2C1950791.9886038,1,0,32.98305004136637,32.98305004136637,32.98305004136637,32.98305004136637,12460.0,0.0008271478103184375,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A23_4bb3545082e3fa643d79fc8c93d60796&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=1119138.6759716%2C1818308.3930228%2C1202314.6771626%2C1950791.9886038,2,1,3,1236.8089065421373,2.939754049293697,2470.678059034981,14667.0,0.001654295620636875,0.0008271478103184375,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A23_4bb3545082e3fa643d79fc8c93d60796&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=1119138.6759716%2C1818308.3930228%2C1202314.6771626%2C1950791.9886038,1,0,1666.724954964593,1666.724954964593,1666.724954964593,1666.724954964593,22380.0,0.0008271478103184375,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A23_6213c23af0edcfc1d91c09a4248c0bea&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=1119138.6759716%2C1818308.3930228%2C1202314.6771626%2C1950791.9886038,3,0,1691.7886440060101,1665.7355506710398,1625.4658629768528,1691.7886440060101,22380.0,0.0024814434309553125,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A23_8ac18d54dfc58f1ba4f9e4294c1be2e3&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=1119138.6759716%2C1818308.3930228%2C1202314.6771626%2C1950791.9886038,2,0,250.62737398548052,298.13688396825455,250.62737398548052,345.6463939510286,12460.0,0.001654295620636875,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A23_8ac18d54dfc58f1ba4f9e4294c1be2e3&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=1119138.6759716%2C1818308.3930228%2C1202314.6771626%2C1950791.9886038,2,0,1939.74113202421,1943.4571955061983,1939.74113202421,1947.1732589881867,22380.0,0.001654295620636875,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A24&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-79.0472260%2C-4.2304840%2C-66.8698349%2C12.4633083,2,0,82.16855797218159,82.45122549124062,82.16855797218159,82.73389301029965,53124.0,0.001654295620636875,0.0,83,83,83,83,83,83,83,83,83,83,83
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A24_0a006e8473c295caf9efdac5628701af&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-79.0472260%2C-4.2304840%2C-66.8698349%2C12.4633083,4,0,190.0,324.11853050871287,148.28881301218644,667.2268700203858,207058.0,0.00330859124127375,0.0,290,290,670,670,670,670,670,670,670,670,670
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A24_0a006e8473c295caf9efdac5628701af&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-79.0472260%2C-4.2304840%2C-66.8698349%2C12.4633083,1,0,427.55601898534223,427.55601898534223,427.55601898534223,427.55601898534223,126325.0,0.0008271478103184375,0.0,430,430,430,430,430,430,430,430,430,430,430
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A24_1fa0dd2c5ad19d84ab56756335954b74&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-79.0472260%2C-4.2304840%2C-66.8698349%2C12.4633083,1,0,416.91406798781827,416.91406798781827,416.91406798781827,416.91406798781827,53124.0,0.0008271478103184375,0.0,420,420,420,420,420,420,420,420,420,420,420
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A24_1fa0dd2c5ad19d84ab56756335954b74&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-79.0472260%2C-4.2304840%2C-66.8698349%2C12.4633083,1,0,182.89712601108477,182.89712601108477,182.89712601108477,182.89712601108477,126325.0,0.0008271478103184375,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A24_5aae777335fdd92acebb0751e2c84234&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-79.0472260%2C-4.2304840%2C-66.8698349%2C12.4633083,1,0,334.2025090241805,334.2025090241805,334.2025090241805,334.2025090241805,207058.0,0.0008271478103184375,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A24_5aae777335fdd92acebb0751e2c84234&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-79.0472260%2C-4.2304840%2C-66.8698349%2C12.4633083,3,0,460.0,376.7887656382906,85.80525999423116,585.430244973395,53124.0,0.0024814434309553125,0.0,460,460,590,590,590,590,590,590,590,590,590
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A24_833b66ea234f2b65189042fcd2b7eaea&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-79.0472260%2C-4.2304840%2C-66.8698349%2C12.4633083,1,0,968.6667789937928,968.6667789937928,968.6667789937928,968.6667789937928,207058.0,0.0008271478103184375,0.0,970,970,970,970,970,970,970,970,970,970,970
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A24_833b66ea234f2b65189042fcd2b7eaea&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-79.0472260%2C-4.2304840%2C-66.8698349%2C12.4633083,1,0,668.2835629908368,668.2835629908368,668.2835629908368,668.2835629908368,126325.0,0.0008271478103184375,0.0,670,670,670,670,670,670,670,670,670,670,670
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A24_8482465a09ee1378cc1d6c6fab3c653f&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-79.0472260%2C-4.2304840%2C-66.8698349%2C12.4633083,1,0,228.9463040069677,228.9463040069677,228.9463040069677,228.9463040069677,207058.0,0.0008271478103184375,0.0,230,230,230,230,230,230,230,230,230,230,230
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A24_8482465a09ee1378cc1d6c6fab3c653f&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-79.0472260%2C-4.2304840%2C-66.8698349%2C12.4633083,3,0,180.0,344.9839336875205,101.82982700644061,755.1723290234804,53124.0,0.0024814434309553125,0.0,180,180,760,760,760,760,760,760,760,760,760
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A24_8482465a09ee1378cc1d6c6fab3c653f&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-79.0472260%2C-4.2304840%2C-66.8698349%2C12.4633083,4,0,330.0,443.91351101512555,112.34651296399534,928.6648100242019,126325.0,0.00330859124127375,0.0,410,410,930,930,930,930,930,930,930,930,930
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A24_beca05d01b2f62ecf83e0a4027aabafe&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-79.0472260%2C-4.2304840%2C-66.8698349%2C12.4633083,1,1,2.511856029741466,2.511856029741466,2.511856029741466,2.511856029741466,190.0,0.0008271478103184375,0.0008271478103184375,3,3,3,3,3,3,3,3,3,3,3
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A24_feaf12ae645cd200751bdc1edfa541be&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-79.0472260%2C-4.2304840%2C-66.8698349%2C12.4633083,2,0,140.0,146.33818352012895,138.48881103331223,154.18755600694567,207058.0,0.001654295620636875,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A24_feaf12ae645cd200751bdc1edfa541be&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-79.0472260%2C-4.2304840%2C-66.8698349%2C12.4633083,1,0,252.60641000932083,252.60641000932083,252.60641000932083,252.60641000932083,53124.0,0.0008271478103184375,0.0,250,250,250,250,250,250,250,250,250,250,250
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A24_feaf12ae645cd200751bdc1edfa541be&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-79.0472260%2C-4.2304840%2C-66.8698349%2C12.4633083,2,0,73,291.04012151947245,72.65818503219634,509.42205800674856,126325.0,0.001654295620636875,0.0,510,510,510,510,510,510,510,510,510,510,510
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A25&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-88.5422960%2C42.8413590%2C-87.7918320%2C43.5435150,1,0,174.5406060363166,174.5406060363166,174.5406060363166,174.5406060363166,40770.0,0.0008271478103184375,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A25&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-88.5422960%2C42.8413590%2C-87.7918320%2C43.5435150,1,0,116.68350297259167,116.68350297259167,116.68350297259167,116.68350297259167,83970.0,0.0008271478103184375,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A25_0bb8c903e3f23f905e9bad78473d716e&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-88.5422960%2C42.8413590%2C-87.7918320%2C43.5435150,1,0,61.26559397671372,61.26559397671372,61.26559397671372,61.26559397671372,40770.0,0.0008271478103184375,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A25_0bb8c903e3f23f905e9bad78473d716e&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-88.5422960%2C42.8413590%2C-87.7918320%2C43.5435150,1,0,98.35467295488343,98.35467295488343,98.35467295488343,98.35467295488343,83970.0,0.0008271478103184375,0.0,98,98,98,98,98,98,98,98,98,98,98
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A25_16e52d89a6cb5ebea115acf655005cba&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-88.5422960%2C42.8413590%2C-87.7918320%2C43.5435150,1,0,367.9307830170728,367.9307830170728,367.9307830170728,367.9307830170728,83970.0,0.0008271478103184375,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A25_2acf0d6ca4d36c76e909986753352139&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-88.5422960%2C42.8413590%2C-87.7918320%2C43.5435150,1,0,81.62793202791363,81.62793202791363,81.62793202791363,81.62793202791363,91521.0,0.0008271478103184375,0.0,82,82,82,82,82,82,82,82,82,82,82
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A25_2acf0d6ca4d36c76e909986753352139&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-88.5422960%2C42.8413590%2C-87.7918320%2C43.5435150,3,0,310.0,360.3362493255797,219.35509995091707,546.8082000152208,40770.0,0.0024814434309553125,0.0,310,310,550,550,550,550,550,550,550,550,550
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A25_2acf0d6ca4d36c76e909986753352139&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-88.5422960%2C42.8413590%2C-87.7918320%2C43.5435150,3,0,75,82.48486833569284,49.838026985526085,123.06366302073002,83970.0,0.0024814434309553125,0.0,75,75,120,120,120,120,120,120,120,120,120
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A26&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-88.6479390%2C42.8103340%2C-87.7886000%2C43.6233410,3,0,230.0,221.7975559954842,35.95189098268747,398.03333999589086,13981.0,0.0024814434309553125,0.0,230,230,400,400,400,400,400,400,400,400,400
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A26&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-88.6479390%2C42.8103340%2C-87.7886000%2C43.6233410,3,0,120.0,101.63730664256339,53.2553949742578,133.95621499512345,35236.0,0.0024814434309553125,0.0,120,120,130,130,130,130,130,130,130,130,130
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A26&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-88.6479390%2C42.8103340%2C-87.7886000%2C43.6233410,1,0,38.171719992533326,38.171719992533326,38.171719992533326,38.171719992533326,60778.0,0.0008271478103184375,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A26_073d0205dc545e99059ffa98c26f4139&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-88.6479390%2C42.8103340%2C-87.7886000%2C43.6233410,1,0,378.2087530125864,378.2087530125864,378.2087530125864,378.2087530125864,20721.0,0.0008271478103184375,0.0,380,380,380,380,380,380,380,380,380,380,380
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A26_073d0205dc545e99059ffa98c26f4139&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-88.6479390%2C42.8103340%2C-87.7886000%2C43.6233410,1,0,379.23052202677354,379.23052202677354,379.23052202677354,379.23052202677354,35236.0,0.0008271478103184375,0.0,380,380,380,380,380,380,380,380,380,380,380
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A26_073d0205dc545e99059ffa98c26f4139&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-88.6479390%2C42.8103340%2C-87.7886000%2C43.6233410,1,0,172.82591195544228,172.82591195544228,172.82591195544228,172.82591195544228,60778.0,0.0008271478103184375,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A26_3385192bf4a4069fa52ceeabc9b9977c&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-88.6479390%2C42.8103340%2C-87.7886000%2C43.6233410,1,0,161.4762139506638,161.4762139506638,161.4762139506638,161.4762139506638,20721.0,0.0008271478103184375,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A26_3385192bf4a4069fa52ceeabc9b9977c&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-88.6479390%2C42.8103340%2C-87.7886000%2C43.6233410,1,0,237.45652404613793,237.45652404613793,237.45652404613793,237.45652404613793,35236.0,0.0008271478103184375,0.0,240,240,240,240,240,240,240,240,240,240,240
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A26_3fd5170e7c21c0df0047cbfdef7b27d2&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-88.6479390%2C42.8103340%2C-87.7886000%2C43.6233410,1,0,39.79274397715926,39.79274397715926,39.79274397715926,39.79274397715926,20721.0,0.0008271478103184375,0.0,40,40,40,40,40,40,40,40,40,40,40
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A26_3fd5170e7c21c0df0047cbfdef7b27d2&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-88.6479390%2C42.8103340%2C-87.7886000%2C43.6233410,1,0,392.3134049982764,392.3134049982764,392.3134049982764,392.3134049982764,558.0,0.0008271478103184375,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A26_3fd5170e7c21c0df0047cbfdef7b27d2&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-88.6479390%2C42.8103340%2C-87.7886000%2C43.6233410,1,0,337.17767003690824,337.17767003690824,337.17767003690824,337.17767003690824,60778.0,0.0008271478103184375,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A26_cc01864869814bec7180bd2bf8542b23&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-88.6479390%2C42.8103340%2C-87.7886000%2C43.6233410,1,0,58.00790403736755,58.00790403736755,58.00790403736755,58.00790403736755,20721.0,0.0008271478103184375,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A26_cc01864869814bec7180bd2bf8542b23&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-88.6479390%2C42.8103340%2C-87.7886000%2C43.6233410,2,0,79,80.28666902100667,78.73086602194235,81.842472020071,60778.0,0.001654295620636875,0.0,82,82,82,82,82,82,82,82,82,82,82
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A26_ec0afd3cf177b8854259c6d89e9ebfac&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-88.6479390%2C42.8103340%2C-87.7886000%2C43.6233410,1,0,963.3812659885734,963.3812659885734,963.3812659885734,963.3812659885734,558.0,0.0008271478103184375,0.0,960,960,960,960,960,960,960,960,960,960,960
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A26_fe44380c74aafa689287b820bbc48751&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-88.6479390%2C42.8103340%2C-87.7886000%2C43.6233410,1,0,116.59084900747985,116.59084900747985,116.59084900747985,116.59084900747985,20721.0,0.0008271478103184375,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A26_fe44380c74aafa689287b820bbc48751&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-88.6479390%2C42.8103340%2C-87.7886000%2C43.6233410,2,0,220.0,443.9260585058946,215.970779012423,671.8813379993662,17895.0,0.001654295620636875,0.0,670,670,670,670,670,670,670,670,670,670,670
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A27&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,1,0,259.73889004671946,259.73889004671946,259.73889004671946,259.73889004671946,224863.0,0.0008271478103184375,0.0,260,260,260,260,260,260,260,260,260,260,260
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A27&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,1,0,108.01142099080607,108.01142099080607,108.01142099080607,108.01142099080607,75798.0,0.0008271478103184375,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A27_12d773628fbcac189492d7d0c8250974&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,1,0,1269.0113630378619,1269.0113630378619,1269.0113630378619,1269.0113630378619,75798.0,0.0008271478103184375,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A27_12d773628fbcac189492d7d0c8250974&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,3,0,590.0,821.023607335519,412.1074349968694,1460.0915299961343,197414.0,0.0024814434309553125,0.0,590,590,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A27_1f8b27e842b998fe8e27b24109cef29e&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,1,0,447.4433230352588,447.4433230352588,447.4433230352588,447.4433230352588,224863.0,0.0008271478103184375,0.0,450,450,450,450,450,450,450,450,450,450,450
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A27_794df284f501023fa6057ae160e78606&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,2,0,200.0,506.07838449650444,197.53906701225787,814.617701980751,558.0,0.001654295620636875,0.0,810,810,810,810,810,810,810,810,810,810,810
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A27_794df284f501023fa6057ae160e78606&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,2,0,99.41985399927944,162.82426298130304,99.41985399927944,226.22867196332663,75798.0,0.001654295620636875,0.0,230,230,230,230,230,230,230,230,230,230,230
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A27_794df284f501023fa6057ae160e78606&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,2,0,97,105.93939002137631,96.6612640186213,115.21751602413133,197414.0,0.001654295620636875,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A27_a247e0f3126564b5ad0ee59ea49d53cf&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,1,0,550.9719690307975,550.9719690307975,550.9719690307975,550.9719690307975,224863.0,0.0008271478103184375,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A27_a247e0f3126564b5ad0ee59ea49d53cf&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,1,0,750.1911320141517,750.1911320141517,750.1911320141517,750.1911320141517,197414.0,0.0008271478103184375,0.0,750,750,750,750,750,750,750,750,750,750,750
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A27_f769153fac7bf4672724c4a2b6d98adb&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,1,0,906.8024170119315,906.8024170119315,906.8024170119315,906.8024170119315,75798.0,0.0008271478103184375,0.0,910,910,910,910,910,910,910,910,910,910,910
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A28&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,1,0,144.6836370159872,144.6836370159872,144.6836370159872,144.6836370159872,224863.0,0.0008271478103184375,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A28&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,5,0,290.0,406.14341140026227,220.18760401988402,749.3110169889405,45695.0,0.004135739051592188,0.0,290,550,550,750,750,750,750,750,750,750,750
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A28_157bfbc7182851089523d6c909ab74f7&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,2,0,150.0,150.54431901080534,145.24942700518295,155.83921101642773,224863.0,0.001654295620636875,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A28_157bfbc7182851089523d6c909ab74f7&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,1,0,181.58725899411365,181.58725899411365,181.58725899411365,181.58725899411365,75798.0,0.0008271478103184375,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A28_157bfbc7182851089523d6c909ab74f7&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,2,0,132.97189300647005,135.671926982468,132.97189300647005,138.37196095846593,197414.0,0.001654295620636875,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A28_166f2356647817030985419b867261bc&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-124.7314224%2C24.9559669%2C-66.9698486%2C49.3717346,2,0,211.89218701329082,454.93539550807327,211.89218701329082,697.9786040028557,224863.0,0.001654295620636875,0.0,700,700,700,700,700,700,700,700,700,700,700
